"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 30 09:34:59 GMT 2022","Wed Nov 30 09:35:01 GMT 2022","1362","Suite","firefox","com.dotdash.CheckboxesTest","com.dotdash.CheckboxesTest","mustCheckAndUncheckSecondCheckbox","mustCheckAndUncheckSecondCheckbox",""
"passed","Wed Nov 30 09:36:12 GMT 2022","Wed Nov 30 09:36:12 GMT 2022","866","Suite","chrome","com.dotdash.MouseHoverTests","com.dotdash.MouseHoverTests","shouldSeeHoveredInformation","shouldSeeHoveredInformation",""
"passed","Wed Nov 30 09:36:09 GMT 2022","Wed Nov 30 09:36:16 GMT 2022","6937","Suite","chrome","com.dotdash.DynamicControlTests","com.dotdash.DynamicControlTests","shouldRemoveAndAddCheckbox","shouldRemoveAndAddCheckbox",""
"passed","Wed Nov 30 09:36:08 GMT 2022","Wed Nov 30 09:36:08 GMT 2022","788","Suite","chrome","com.dotdash.JavaScriptAlertTests","com.dotdash.JavaScriptAlertTests","shouldTypeInJsAlert","shouldTypeInJsAlert",""
"passed","Wed Nov 30 09:36:13 GMT 2022","Wed Nov 30 09:36:14 GMT 2022","1456","Suite","chrome","com.dotdash.LoginTests","com.dotdash.LoginTests","mustLoginSuccessfully","mustLoginSuccessfully",""
"passed","Wed Nov 30 09:34:50 GMT 2022","Wed Nov 30 09:34:53 GMT 2022","2872","Suite","firefox","com.dotdash.CheckboxesTest","com.dotdash.CheckboxesTest","mustCheckAndUncheckFirstCheckbox","mustCheckAndUncheckFirstCheckbox",""
"passed","Wed Nov 30 09:36:09 GMT 2022","Wed Nov 30 09:36:16 GMT 2022","7128","Suite","chrome","com.dotdash.DynamicControlTests","com.dotdash.DynamicControlTests","shouldEnableAndDisableButton","shouldEnableAndDisableButton",""
"passed","Wed Nov 30 09:36:05 GMT 2022","Wed Nov 30 09:36:06 GMT 2022","1037","Suite","chrome","com.dotdash.CheckboxesTest","com.dotdash.CheckboxesTest","mustCheckAndUncheckFirstCheckbox","mustCheckAndUncheckFirstCheckbox",""
"passed","Wed Nov 30 09:35:10 GMT 2022","Wed Nov 30 09:35:11 GMT 2022","908","Suite","firefox","com.dotdash.JavaScriptAlertTests","com.dotdash.JavaScriptAlertTests","shouldTypeInJsAlert","shouldTypeInJsAlert",""
"passed","Wed Nov 30 09:36:07 GMT 2022","Wed Nov 30 09:36:08 GMT 2022","827","Suite","chrome","com.dotdash.JavaScriptErrorTests","com.dotdash.JavaScriptErrorTests","shouldValidateError","shouldValidateError",""
"passed","Wed Nov 30 09:35:15 GMT 2022","Wed Nov 30 09:35:17 GMT 2022","2633","Suite","firefox","com.dotdash.JavaScriptAlertTests","com.dotdash.JavaScriptAlertTests","shouldShowJSAlert","shouldShowJSAlert",""
"passed","Wed Nov 30 09:34:52 GMT 2022","Wed Nov 30 09:34:58 GMT 2022","5826","Suite","firefox","com.dotdash.NotificationMessageTests","com.dotdash.NotificationMessageTests","shouldValidateNotificationMessage","shouldValidateNotificationMessage",""
"passed","Wed Nov 30 09:35:17 GMT 2022","Wed Nov 30 09:35:20 GMT 2022","3701","Suite","firefox","com.dotdash.IframeTests","com.dotdash.IframeTests","shouldBeAbleToTypeOnIframe","shouldBeAbleToTypeOnIframe",""
"passed","Wed Nov 30 09:36:15 GMT 2022","Wed Nov 30 09:36:15 GMT 2022","425","Suite","chrome","com.dotdash.ContextMenuTests","com.dotdash.ContextMenuTests","shouldOpenAlertAfterRightClick","shouldOpenAlertAfterRightClick",""
"passed","Wed Nov 30 09:36:14 GMT 2022","Wed Nov 30 09:36:15 GMT 2022","1266","Suite","chrome","com.dotdash.DynamicContentTests","com.dotdash.DynamicContentTests","contentShouldNotBeTheSame","contentShouldNotBeTheSame",""
"passed","Wed Nov 30 09:36:04 GMT 2022","Wed Nov 30 09:36:05 GMT 2022","1132","Suite","chrome","com.dotdash.FileUploadTests","com.dotdash.FileUploadTests","shouldUploadFile","shouldUploadFile",""
"passed","Wed Nov 30 09:36:10 GMT 2022","Wed Nov 30 09:36:11 GMT 2022","934","Suite","chrome","com.dotdash.DropdownTests","com.dotdash.DropdownTests","shouldSelectFirstOption","shouldSelectFirstOption",""
"passed","Wed Nov 30 09:36:10 GMT 2022","Wed Nov 30 09:36:12 GMT 2022","2226","Suite","chrome","com.dotdash.IframeTests","com.dotdash.IframeTests","shouldBeAbleToTypeOnIframe","shouldBeAbleToTypeOnIframe",""
"passed","Wed Nov 30 09:36:12 GMT 2022","Wed Nov 30 09:36:14 GMT 2022","1557","Suite","chrome","com.dotdash.LoginTests","com.dotdash.LoginTests","mustFailLogin","mustFailLogin",""
"passed","Wed Nov 30 09:35:49 GMT 2022","Wed Nov 30 09:35:53 GMT 2022","3788","Suite","firefox","com.dotdash.DynamicContentTests","com.dotdash.DynamicContentTests","contentShouldNotBeTheSame","contentShouldNotBeTheSame",""
"passed","Wed Nov 30 09:34:56 GMT 2022","Wed Nov 30 09:35:00 GMT 2022","4323","Suite","firefox","com.dotdash.DragAndDropTests","com.dotdash.DragAndDropTests","shouldSwitchSquares","shouldSwitchSquares",""
"passed","Wed Nov 30 09:36:07 GMT 2022","Wed Nov 30 09:36:07 GMT 2022","449","Suite","chrome","com.dotdash.JavaScriptAlertTests","com.dotdash.JavaScriptAlertTests","shouldConfirmJsAlert","shouldConfirmJsAlert",""
"passed","Wed Nov 30 09:35:06 GMT 2022","Wed Nov 30 09:35:07 GMT 2022","1392","Suite","firefox","com.dotdash.OpenInNewTabTests","com.dotdash.OpenInNewTabTests","shouldSeeTextInSwitchedTab","shouldSeeTextInSwitchedTab",""
"passed","Wed Nov 30 09:35:29 GMT 2022","Wed Nov 30 09:35:30 GMT 2022","965","Suite","firefox","com.dotdash.DropdownTests","com.dotdash.DropdownTests","shouldSelectFirstOption","shouldSelectFirstOption",""
"passed","Wed Nov 30 09:36:15 GMT 2022","Wed Nov 30 09:36:21 GMT 2022","5556","Suite","chrome","com.dotdash.DynamicLoadingTests","com.dotdash.DynamicLoadingTests","shouldSeeHelloWorld","shouldSeeHelloWorld",""
"passed","Wed Nov 30 09:35:43 GMT 2022","Wed Nov 30 09:35:44 GMT 2022","1156","Suite","firefox","com.dotdash.LoginTests","com.dotdash.LoginTests","mustFailLogin","mustFailLogin",""
"passed","Wed Nov 30 09:35:57 GMT 2022","Wed Nov 30 09:35:58 GMT 2022","1190","Suite","firefox","com.dotdash.ContextMenuTests","com.dotdash.ContextMenuTests","shouldOpenAlertAfterRightClick","shouldOpenAlertAfterRightClick",""
"passed","Wed Nov 30 09:35:24 GMT 2022","Wed Nov 30 09:35:27 GMT 2022","3099","Suite","firefox","com.dotdash.JavaScriptErrorTests","com.dotdash.JavaScriptErrorTests","shouldValidateError","shouldValidateError",""
"passed","Wed Nov 30 09:36:11 GMT 2022","Wed Nov 30 09:36:12 GMT 2022","800","Suite","chrome","com.dotdash.FloatingMenuTests","com.dotdash.FloatingMenuTests","shouldSeeFloatingMenuWhenScroll","shouldSeeFloatingMenuWhenScroll",""
"passed","Wed Nov 30 09:36:06 GMT 2022","Wed Nov 30 09:36:07 GMT 2022","491","Suite","chrome","com.dotdash.OpenInNewTabTests","com.dotdash.OpenInNewTabTests","shouldSeeTextInSwitchedTab","shouldSeeTextInSwitchedTab",""
"passed","Wed Nov 30 09:35:52 GMT 2022","Wed Nov 30 09:35:55 GMT 2022","3743","Suite","firefox","com.dotdash.LoginTests","com.dotdash.LoginTests","mustLoginSuccessfully","mustLoginSuccessfully",""
"passed","Wed Nov 30 09:36:04 GMT 2022","Wed Nov 30 09:36:05 GMT 2022","756","Suite","chrome","com.dotdash.DragAndDropTests","com.dotdash.DragAndDropTests","shouldSwitchSquares","shouldSwitchSquares",""
"passed","Wed Nov 30 09:35:38 GMT 2022","Wed Nov 30 09:35:40 GMT 2022","1481","Suite","firefox","com.dotdash.FloatingMenuTests","com.dotdash.FloatingMenuTests","shouldSeeFloatingMenuWhenScroll","shouldSeeFloatingMenuWhenScroll",""
"passed","Wed Nov 30 09:35:47 GMT 2022","Wed Nov 30 09:35:55 GMT 2022","7731","Suite","firefox","com.dotdash.FileDownloadTests","com.dotdash.FileDownloadTests","shouldDownloadFile","shouldDownloadFile",""
"passed","Wed Nov 30 09:35:19 GMT 2022","Wed Nov 30 09:35:29 GMT 2022","9919","Suite","firefox","com.dotdash.DynamicControlTests","com.dotdash.DynamicControlTests","shouldRemoveAndAddCheckbox","shouldRemoveAndAddCheckbox",""
